Branch
From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Mvar From ,MVA From ,Lim MVA,% of MVA Limit (Max),MW Loss,Mvar Loss
130006,CORSICANA 1 1,130018,ENNIS 2 1,1,Closed,Line,NO,21.2,-6.6,22.2,269.7,8.2,0.05,-5.20
150023,PARADISE 2 1,150032,PARADISE 4 1,1,Closed,Line,NO,22.2,1.1,22.2,249.7,8.9,0.02,-0.68
140103,CEDAR PARK 1 1,140120,SPICEWOOD 13 1,1,Closed,Line,NO,-12.7,18.2,22.2,124.0,17.9,0.08,-0.02
111108,SOUTH HOUSTON 7 1,111099,SOUTH HOUSTON 4 2,1,Closed,Line,NO,-21.8,3.9,22.2,136.6,16.3,0.05,0.04
140150,AUSTIN 44 1,140139,AUSTIN 40 1,1,Closed,Line,NO,-22.2,0.5,22.2,110.3,20.2,0.09,0.03
220119,WICKETT 1 1,220122,WICKETT 1 4,1,Closed,Transformer,YES,-22.2,0.6,22.2,218.8,10.1,0.00,0.21
120200,HELOTES 1 1,120212,BOERNE 10 2,1,Closed,Line,NO,-22.0,-2.4,22.2,117.7,18.9,0.12,-0.18
160018,ARANSAS PASS 2 1,160248,GREGORY 3 2,1,Closed,Line,NO,-20.5,8.4,22.2,262.1,8.7,0.03,-1.70
150180,BURLESON 3 2,150332,BURLESON 11 2,1,Closed,Line,NO,22.0,2.1,22.1,111.6,19.8,0.04,-0.28
190138,MOBEETIE 1 1,190025,MIAMI 1 1,1,Closed,Line,NO,20.1,9.3,22.1,231.3,9.7,0.05,-0.85
210035,PURMELA 1 1,210089,PURMELA 2 1,1,Closed,Line,NO,-22.1,-0.2,22.1,269.3,8.3,0.02,-3.83
200098,BROWNSVILLE 1 1,200101,BROWNSVILLE 4 1,1,Closed,Line,NO,-21.7,4.1,22.1,262.5,8.4,0.01,-0.24
240038,DEL RIO 3 1,240048,SONORA 2 1,1,Closed,Line,NO,-19.7,10.0,22.1,287.0,8.2,0.03,-3.04
210075,MULLIN 2 1,210078,MULLIN 3 1,1,Closed,Line,NO,19.6,-10.2,22.1,249.2,8.9,0.04,-1.21
170212,FRISCO 3 1,170220,FRISCO 5 3,1,Closed,Line,NO,15.1,-16.1,22.1,117.8,18.7,0.02,-0.05
270126,FISCHER 1 1,270136,DRIPPING SPRINGS 8 1,1,Closed,Line,NO,16.5,-14.7,22.1,100.8,21.9,0.33,0.21
110294,NEW CANEY 1 2,110312,PORTER 5 1,1,Closed,Line,NO,18.6,-11.9,22.1,115.2,19.2,0.03,-0.03
260003,BRANDON 1 1,260012,MILFORD 1 1,1,Closed,Line,NO,22.1,0.4,22.1,260.5,8.5,0.02,-0.81
120232,SAN ANTONIO 4 1,120226,SAN ANTONIO 1 1,1,Closed,Line,NO,21.9,2.5,22.1,133.1,16.6,0.04,0.03
230173,MARQUEZ 1 1,230162,JEWETT 1 1,1,Closed,Line,NO,-21.9,2.9,22.1,229.9,9.7,0.03,-1.37
110530,TOMBALL 21 1,110510,TOMBALL 11 1,1,Closed,Line,NO,-20.0,9.3,22.0,162.0,13.7,0.02,-0.26
200070,SANTA MARIA 2 1,200019,LOS INDIOS 1 1,1,Closed,Line,NO,22.0,1.2,22.0,278.9,7.9,0.03,-0.95
150193,JOSHUA 6 1,150196,JOSHUA 6 4,1,Closed,Transformer,YES,21.0,6.6,22.0,118.5,18.6,0.02,0.45
111097,PASADENA 1 2,111106,PASADENA 3 2,1,Closed,Line,NO,9.2,-20.0,22.0,142.3,15.4,0.03,-0.17
120249,RIO MEDINA 3 2,120250,ATASCOSA 2 1,1,Closed,Line,NO,20.0,-9.0,22.0,108.3,20.3,0.12,-0.85
111069,SPRING 32 3,111062,SPRING 30 2,1,Closed,Line,NO,-20.5,-7.9,21.9,119.5,18.4,0.05,-0.04
150067,SANTO 1 1,150128,RANGER 1 1,1,Closed,Line,NO,-21.6,3.7,21.9,276.3,8.9,0.06,-7.98
170359,GARLAND 39 2,170361,GARLAND 39 4,1,Closed,Transformer,YES,-21.3,5.3,21.9,52.0,42.1,0.06,1.47
150188,CROWLEY 2 1,150197,BURLESON 6 1,1,Closed,Line,NO,20.9,-6.4,21.9,116.2,18.8,0.08,0.06
110240,KATY 37 1,110251,KATY 48 1,1,Closed,Line,NO,21.4,4.5,21.9,91.3,24.0,0.04,-0.12
250012,TYLER 1 1,250202,TYLER 5 1,1,Closed,Line,NO,-20.8,-6.8,21.9,286.9,7.6,0.01,-1.78
220197,GOLDSMITH 5 1,220199,GOLDSMITH 5 3,1,Closed,Transformer,YES,-21.9,-0.1,21.9,367.7,6.0,0.01,0.22
150208,FORT WORTH 8 1,150201,FORT WORTH 2 2,1,Closed,Line,NO,-7.9,-20.4,21.9,135.7,16.2,0.05,0.08
140020,RED ROCK 1 1,140031,CEDAR CREEK 4 1,1,Closed,Line,NO,21.9,0.8,21.9,302.0,7.3,0.03,-2.18
110674,SUGAR LAND 55 1,110675,SUGAR LAND 56 1,1,Closed,Line,NO,-21.8,1.4,21.9,144.5,15.1,0.01,-0.04
160122,SEADRIFT 1 1,160211,TIVOLI 4 1,1,Closed,Line,NO,-21.0,6.1,21.9,230.3,10.3,0.01,-5.14
190176,ENOCHS 1 1,190177,ENOCHS 1 2,1,Closed,Transformer,YES,-21.8,0.8,21.8,366.0,6.0,0.01,0.21
120125,TARPLEY 2 1,120105,VANDERPOOL 1 1,1,Closed,Line,NO,-21.4,4.4,21.8,256.0,8.8,0.03,-2.48
270014,GONZALES 1 1,270062,LULING 2 1,1,Closed,Line,NO,-21.2,5.3,21.8,251.6,8.9,0.06,-2.13
270059,ROSANKY 2 1,270060,WAELDER 3 1,1,Closed,Line,NO,21.8,-1.2,21.8,199.7,10.9,0.01,-1.30
230175,REAGAN 2 1,230296,MARLIN 3 1,1,Closed,Line,NO,-21.4,-4.1,21.8,257.8,8.5,0.02,-0.90
110936,ROSENBERG 3 1,110503,ROSENBERG 1 2,1,Closed,Line,NO,-21.0,5.6,21.8,119.1,18.4,0.13,0.04
170117,PROSPER 2 1,170221,FRISCO 6 1,1,Closed,Line,NO,18.8,-11.0,21.7,104.5,20.8,0.29,0.16
210177,KILLEEN 5 1,210191,KILLEEN 7 1,1,Closed,Line,NO,-20.3,7.9,21.7,120.9,18.0,0.08,0.12
110569,CEDAR LANE 3 2,110565,BRAZORIA 3 1,1,Closed,Line,NO,21.7,-0.9,21.7,114.6,19.0,0.11,0.10
110247,KATY 44 1,110276,KATY 65 1,1,Closed,Line,NO,-17.6,-12.8,21.7,97.7,22.2,0.02,-0.05
250008,VAN 1 1,250322,GRAND SALINE 2 1,1,Closed,Line,NO,16.3,-14.4,21.7,222.5,9.8,0.01,-3.07
180006,LAREDO 2 1,180019,LAREDO 14 1,1,Closed,Line,NO,21.7,-1.4,21.7,253.0,8.6,0.01,-1.07
110872,CROSBY 4 1,110874,CROSBY 5 2,1,Closed,Line,NO,-19.3,9.9,21.7,109.4,19.9,0.14,0.05
140155,MANOR 1 1,140158,MANOR 1 4,1,Closed,Transformer,YES,19.1,10.3,21.7,129.2,16.8,0.01,0.17
250009,LINDALE 2 1,250261,LINDALE 4 1,1,Closed,Line,NO,-20.8,5.9,21.7,259.8,8.4,0.02,-0.66
220158,IRAAN 4 2,220137,IRAAN 2 1,1,Closed,Line,NO,9.8,19.3,21.6,292.8,7.9,0.04,-1.52
150290,NAVAL AIR STATION_ JRB 5 2,150303,NAVAL AIR STATION_ JRB 8 1,1,Closed,Line,NO,15.7,-14.8,21.6,106.0,20.4,0.06,-0.06
140378,ROUND ROCK 16 1,140293,GEORGETOWN 5 1,1,Closed,Line,NO,-20.7,6.3,21.6,286.5,7.6,0.02,-0.39
150194,JOSHUA 6 2,150196,JOSHUA 6 4,1,Closed,Transformer,YES,-21.0,-5.3,21.6,74.8,29.2,0.04,0.77
170358,GARLAND 39 1,170361,GARLAND 39 4,1,Closed,Transformer,YES,21.3,-3.4,21.6,96.0,22.6,0.02,0.50
111157,STAFFORD 20 2,111151,STAFFORD 18 2,1,Closed,Line,NO,20.0,8.2,21.6,123.8,17.5,0.03,-0.15
170363,GARLAND 41 1,170376,GARLAND 51 1,1,Closed,Line,NO,-11.9,18.0,21.6,100.2,21.6,0.02,-0.01
111032,CYPRESS 43 1,111034,CYPRESS 44 2,1,Closed,Line,NO,-19.4,-9.4,21.6,145.5,14.9,0.05,0.06
210231,MC GREGOR 3 1,210218,MC GREGOR 2 2,1,Closed,Line,NO,-21.4,-2.3,21.6,140.5,15.5,0.16,0.23
110577,KATY 75 1,110584,KATY 80 1,1,Closed,Line,NO,20.7,6.1,21.6,128.8,16.8,0.03,-0.29
140135,AUSTIN 39 1,140146,AUSTIN 42 1,1,Closed,Line,NO,19.5,9.1,21.6,280.9,7.8,0.02,-0.55
130120,GRAND PRAIRIE 3 1,130063,GRAND PRAIRIE 1 1,1,Closed,Line,NO,-20.6,6.2,21.5,120.1,18.0,0.10,-0.03
110933,NEW WAVERLY 3 1,110931,NEW WAVERLY 2 1,1,Closed,Line,NO,-20.5,6.4,21.5,79.5,27.2,0.13,0.15
250157,CLARKSVILLE 3 1,250165,AVERY 3 1,1,Closed,Line,NO,-21.5,-0.9,21.5,257.5,8.5,0.02,-4.40
120414,LACKLAND A F B 19 1,120407,LACKLAND A F B 16 2,1,Closed,Line,NO,-16.1,-14.2,21.5,121.4,17.7,0.04,0.02
110278,CYPRESS 28 1,110216,CYPRESS 11 1,1,Closed,Line,NO,4.3,-21.1,21.5,99.2,21.7,0.01,0.01
110166,HUMBLE 2 2,110871,CROSBY 3 1,1,Closed,Line,NO,21.4,-0.8,21.5,126.5,17.0,0.07,-2.11
210249,LIBERTY HILL 6 1,210251,LIBERTY HILL 7 2,1,Closed,Line,NO,-21.5,0.5,21.5,127.0,17.0,0.09,0.08
150024,PARADISE 3 1,150423,BRIDGEPORT 3 1,1,Closed,Line,NO,-21.2,-3.2,21.5,259.9,8.3,0.03,-2.20
110406,BAYTOWN 8 1,110405,BAYTOWN 7 2,1,Closed,Line,NO,20.9,4.8,21.4,151.3,14.2,0.06,-0.17
110813,RICHMOND 7 1,110577,KATY 75 1,1,Closed,Line,NO,20.1,7.4,21.4,123.4,17.4,0.05,0.03
110288,HITCHCOCK 1 1,110292,HITCHCOCK 3 2,1,Closed,Line,NO,20.0,-7.6,21.4,90.6,23.6,0.06,0.02
110652,STAFFORD 4 1,110679,MISSOURI CITY 5 1,1,Closed,Line,NO,-19.3,9.2,21.4,129.8,16.5,0.03,-0.02
150106,PETROLIA 1 1,150355,BURKBURNETT 2 1,1,Closed,Line,NO,-21.4,-1.0,21.4,258.0,8.3,0.05,-2.28
130299,DALLAS 43 1,130277,DALLAS 29 1,1,Closed,Line,NO,-20.3,-6.9,21.4,139.2,15.4,0.05,-0.04
200064,LA VILLA 1 1,200161,SANTA ROSA 2 1,1,Closed,Line,NO,-18.2,11.3,21.4,279.1,7.9,0.01,-1.03
110763,KINGWOOD 8 2,110749,KINGWOOD 2 1,1,Closed,Line,NO,18.9,9.9,21.4,133.6,16.0,0.04,-0.14
270118,KINGSBURY 4 1,270177,NEW BRAUNFELS 10 1,1,Closed,Line,NO,-11.5,18.0,21.4,107.7,20.2,0.14,-0.32
170288,RICHARDSON 12 1,170289,RICHARDSON 13 1,1,Closed,Line,NO,-4.5,20.9,21.4,103.3,21.1,0.04,-0.40
150302,NAVAL AIR STATION_ JRB 7 1,150288,NAVAL AIR STATION_ JRB 4 1,1,Closed,Line,NO,12.9,-17.0,21.4,125.1,17.1,0.05,0.00
170292,RICHARDSON 15 2,170283,GARLAND 10 1,1,Closed,Line,NO,-10.2,18.8,21.4,108.3,19.8,0.05,-0.07
110228,KATY 33 1,110580,KATY 77 2,1,Closed,Line,NO,-14.9,15.3,21.4,120.8,18.7,0.05,-1.70
110250,KATY 47 1,110257,KATY 54 1,1,Closed,Line,NO,20.6,-5.8,21.4,114.7,18.6,0.02,-0.09
140163,DEL VALLE 6 1,140164,DEL VALLE 7 1,1,Closed,Line,NO,-19.5,-8.5,21.3,104.9,20.5,0.16,0.14
170266,PLANO 21 1,170287,RICHARDSON 11 1,1,Closed,Line,NO,-3.2,-21.1,21.3,132.0,16.2,0.07,-0.03
160013,ROBSTOWN 1 1,160182,SINTON 3 1,1,Closed,Line,NO,21.3,-0.6,21.3,259.1,8.3,0.06,-3.28
170344,ROWLETT 4 1,170357,ROWLETT 7 1,1,Closed,Line,NO,-6.8,-20.2,21.3,98.2,21.7,0.03,0.02
110640,SUGAR LAND 33 1,110949,SUGAR LAND 66 1,1,Closed,Line,NO,17.7,11.9,21.3,130.2,16.5,0.03,-0.28
110390,BAYTOWN 2 1,110391,BAYTOWN 3 1,1,Closed,Line,NO,5.9,-20.5,21.3,124.7,17.1,0.03,0.00
220092,MIDLAND 7 1,220095,MIDLAND 9 1,1,Closed,Line,NO,-20.9,-4.0,21.3,242.9,8.8,0.02,-0.54
110696,HOUSTON 10 2,110709,HOUSTON 18 1,1,Closed,Line,NO,-0.7,21.3,21.3,160.2,13.3,0.04,0.01
270010,BLANCO 2 1,270074,BLANCO 3 1,1,Closed,Line,NO,-20.5,5.6,21.3,290.6,7.5,0.01,-1.36
150509,ODELL 1 1,150510,ODELL 1 2,1,Closed,Transformer,YES,-21.3,1.0,21.3,363.2,5.9,0.01,0.19
200058,HARGILL 2 1,200194,HARGILL 5 2,1,Closed,Line,NO,-17.6,11.9,21.3,280.4,7.7,0.01,-0.52
170403,GARLAND 65 1,170373,GARLAND 48 1,1,Closed,Line,NO,3.7,-20.9,21.3,80.8,26.3,0.03,0.00
170437,DENTON 5 1,260164,FLOWER MOUND 4 1,1,Closed,Line,NO,14.9,-15.2,21.3,122.5,17.4,0.17,0.11
260021,LEROY 2 1,210196,AXTELL 2 2,1,Closed,Line,NO,-21.0,3.4,21.2,112.1,19.1,0.26,0.34
160174,VICTORIA 8 1,160173,VICTORIA 7 1,1,Closed,Line,NO,21.1,2.7,21.2,279.1,7.6,0.01,-0.33
130204,LANCASTER 5 1,130216,LANCASTER 10 1,1,Closed,Line,NO,-20.3,6.2,21.2,87.8,24.2,0.02,0.03
110175,HOUSTON 2 2,110705,HOUSTON 14 1,1,Closed,Line,NO,14.6,15.4,21.2,142.6,14.9,0.08,-0.02
220063,ACKERLY 1 1,220246,LAMESA 3 1,1,Closed,Line,NO,-2.3,-21.1,21.2,240.5,8.8,0.01,-1.45
111129,MISSOURI CITY 8 1,111142,MISSOURI CITY 10 1,1,Closed,Line,NO,18.4,-10.6,21.2,113.7,18.7,0.07,0.04
160245,ODEM 5 1,160246,ODEM 5 2,1,Closed,Transformer,YES,-20.6,-5.1,21.2,284.5,7.5,0.01,0.18
170095,ADDISON 13 1,170101,ADDISON 14 2,1,Closed,Line,NO,-21.0,-2.7,21.2,114.6,18.5,0.03,0.03
111039,CYPRESS 47 1,111049,CYPRESS 53 2,1,Closed,Line,NO,-17.5,-12.0,21.2,108.3,19.6,0.05,-0.28
110232,CYPRESS 15 1,110233,CYPRESS 16 1,1,Closed,Line,NO,-21.0,-2.5,21.2,99.4,21.4,0.03,0.00
120241,SAN ANTONIO 6 1,120356,BULVERDE 7 1,1,Closed,Line,NO,-16.3,-13.5,21.2,326.4,6.5,0.01,-4.05
220018,FORT STOCKTON 2 1,220194,FORT STOCKTON 3 1,1,Closed,Line,NO,-21.2,-0.4,21.2,257.2,8.4,0.06,-4.42
210213,HEWITT 4 1,210230,WOODWAY 5 1,1,Closed,Line,NO,20.7,4.6,21.2,139.7,15.2,0.06,0.03
250244,CHANDLER 3 1,250247,FLINT 3 1,1,Closed,Line,NO,-20.8,3.7,21.2,256.2,8.6,0.01,-3.43
110140,BROOKSHIRE 2 1,110149,BROOKSHIRE 6 1,1,Closed,Line,NO,8.5,-19.4,21.2,244.3,8.7,0.01,-1.20
120202,BOERNE 9 1,120367,BULVERDE 13 1,1,Closed,Line,NO,17.3,-12.3,21.2,109.9,19.3,0.21,-0.40
140288,ROUND ROCK 14 1,140196,ROUND ROCK 7 1,1,Closed,Line,NO,-20.8,-3.8,21.2,127.7,16.6,0.04,0.00
200046,LOS INDIOS 2 1,200028,SAN BENITO 5 1,1,Closed,Line,NO,-21.1,0.7,21.2,288.2,7.4,0.02,-0.30
140156,MANOR 1 2,140158,MANOR 1 4,1,Closed,Transformer,YES,-19.0,-9.2,21.1,80.7,26.7,0.04,0.95
120152,KERRVILLE 4 2,120120,KERRVILLE 3 1,1,Closed,Line,NO,-20.7,3.9,21.1,287.2,7.4,0.01,-1.01
110705,HOUSTON 14 1,110714,HOUSTON 21 1,1,Closed,Line,NO,21.0,-0.8,21.0,118.4,17.8,0.04,-0.03
130302,DALLAS 46 1,130287,DALLAS 37 2,1,Closed,Line,NO,-19.3,8.4,21.0,126.7,16.6,0.04,-0.04
120082,COMFORT 1 1,120080,FREDERICKSBURG 4 1,1,Closed,Line,NO,19.5,-8.0,21.0,251.8,8.4,0.02,-2.02
111156,STAFFORD 20 1,111159,STAFFORD 20 4,1,Closed,Transformer,YES,20.0,6.4,21.0,146.1,14.4,0.01,0.39
110517,TOMBALL 14 1,110522,TOMBALL 16 1,1,Closed,Line,NO,-10.1,-18.4,21.0,109.1,19.3,0.06,0.02
250332,DIBOLL 4 1,250333,LUFKIN 9 1,1,Closed,Line,NO,-8.8,19.1,21.0,221.2,9.6,0.01,-0.29
200026,OLMITO 3 1,200022,SAN BENITO 4 1,1,Closed,Line,NO,-21.0,0.5,21.0,296.8,7.1,0.03,-1.73
270107,MC QUEENEY 1 1,270106,SEGUIN 1 1,1,Closed,Line,NO,6.3,-20.0,21.0,123.4,17.0,0.14,0.02
190027,BRISCOE 1 1,190026,WHEELER 1 1,1,Closed,Line,NO,20.9,-1.6,21.0,260.1,8.1,0.03,-2.00
250262,SULPHUR SPRINGS 4 1,250079,COMO 1 1,1,Closed,Line,NO,-20.9,1.3,21.0,228.8,9.2,0.03,-0.66
150178,BURLESON 2 1,150180,BURLESON 3 2,1,Closed,Line,NO,-15.7,-13.9,20.9,115.8,18.1,0.03,0.04
110380,TOMBALL 5 1,110976,CONROE 13 2,1,Closed,Line,NO,6.0,20.1,20.9,98.1,21.5,0.10,-0.23
180018,LAREDO 13 1,180065,ENCINAL 5 1,1,Closed,Line,NO,-7.7,-19.5,20.9,250.1,8.4,0.01,-16.83
110184,KATY 5 1,110183,KATY 4 1,1,Closed,Line,NO,-8.0,-19.3,20.9,111.0,18.9,0.01,-0.04
150203,FORT WORTH 3 2,150221,FORT WORTH 17 1,1,Closed,Line,NO,15.6,13.9,20.9,122.6,17.1,0.03,-0.16
220116,ODESSA 16 1,220117,ODESSA 17 1,1,Closed,Line,NO,-7.4,19.6,20.9,338.9,6.4,0.01,-0.70
170304,RICHARDSON 19 1,170287,RICHARDSON 11 1,1,Closed,Line,NO,-6.9,19.7,20.9,115.1,18.2,0.03,-0.02
170071,HONEY GROVE 1 1,170078,BROOKSTON 1 1,1,Closed,Line,NO,-20.8,1.9,20.9,267.6,7.9,0.03,-1.50
210113,LOTT 3 1,210276,TEMPLE 5 2,1,Closed,Line,NO,-8.7,19.0,20.9,291.3,8.3,0.03,-3.46
200010,WESLACO 5 1,200001,WESLACO 1 1,1,Closed,Line,NO,-10.3,18.2,20.9,309.9,6.8,0.01,-0.24
120492,BRACKETTVILLE 4 1,120493,BRACKETTVILLE 4 2,1,Closed,Transformer,YES,-19.6,7.1,20.9,351.5,5.9,0.00,0.13
110173,HUMBLE 6 2,110825,SPRING 6 2,1,Closed,Line,NO,9.8,-18.4,20.9,131.5,15.9,0.03,-0.41
110332,BELLAIRE 15 2,110316,BELLAIRE 3 1,1,Closed,Line,NO,-5.7,20.1,20.9,128.6,16.3,0.03,-0.07
110721,DANBURY 2 1,110352,LIVERPOOL 3 1,1,Closed,Line,NO,18.5,-9.6,20.8,98.9,21.1,0.11,0.05
110314,BELLAIRE 2 1,110323,BELLAIRE 9 1,1,Closed,Line,NO,-9.2,18.7,20.8,114.9,18.4,0.04,-0.35
240051,COMSTOCK 6 1,240201,LAUGHLIN A F B 10 1,1,Closed,Line,NO,20.4,4.0,20.8,252.5,8.5,0.06,-3.15
210237,JARRELL 2 1,210248,JARRELL 3 2,1,Closed,Line,NO,-17.0,-11.9,20.8,112.1,18.6,0.05,-0.30
240058,COMSTOCK 8 1,240027,COMSTOCK 1 1,1,Closed,Line,NO,20.4,-4.2,20.8,247.4,8.4,0.03,-0.84
111263,GALENA PARK 19 1,111121,GALENA PARK 17 1,1,Closed,Line,NO,16.6,12.5,20.8,120.3,17.3,0.04,-0.02
250118,GALLATIN 2 1,250205,NEW SUMMERFIELD 2 1,1,Closed,Line,NO,20.5,-3.7,20.8,295.8,7.0,0.01,-0.24
111157,STAFFORD 20 2,111159,STAFFORD 20 4,1,Closed,Transformer,YES,-20.0,-5.6,20.8,89.7,23.3,0.02,0.41
250275,MOUNT PLEASANT 4 1,250265,MOUNT PLEASANT 3 1,1,Closed,Line,NO,-20.6,2.5,20.7,275.0,7.6,0.01,-0.37
110337,BELLAIRE 18 2,110783,SOUTH HOUSTON 3 1,1,Closed,Line,NO,9.5,-18.4,20.7,96.7,21.4,0.11,-0.01
111144,ROSHARON 5 2,110347,ALVIN 3 1,1,Closed,Line,NO,20.7,-0.3,20.7,97.8,21.2,0.19,0.02
260176,GRAND PRAIRIE 23 2,260178,ARLINGTON 15 1,1,Closed,Line,NO,-20.7,-1.3,20.7,115.2,18.1,0.08,-0.10
250316,MABANK 3 1,250315,EUSTACE 2 1,1,Closed,Line,NO,-20.6,-2.1,20.7,288.7,7.2,0.02,-1.96
150107,HENRIETTA 1 1,150101,WINDTHORST 1 1,1,Closed,Line,NO,-20.2,-4.6,20.7,227.7,9.1,0.03,-5.05
170020,LADONIA 1 1,170504,WOLFE CITY 3 1,1,Closed,Line,NO,-20.6,-1.8,20.7,247.0,8.4,0.01,-3.11
110171,HUMBLE 5 1,110177,HUMBLE 7 2,1,Closed,Line,NO,-13.6,15.6,20.7,122.2,16.9,0.05,0.07
150357,SHEPPARD AFB 4 1,150362,WICHITA FALLS 10 1,1,Closed,Line,NO,-19.3,-7.5,20.7,260.4,7.9,0.01,-1.19
230246,KOSSE 4 1,230159,KOSSE 1 1,1,Closed,Line,NO,20.6,-1.5,20.7,233.7,8.9,0.02,-1.36
150177,BURLESON 1 1,150192,BURLESON 5 1,1,Closed,Line,NO,19.9,-5.7,20.7,112.3,18.4,0.03,-0.08
111124,PASADENA 6 1,110468,SOUTH HOUSTON 1 1,1,Closed,Line,NO,-14.3,15.0,20.7,125.2,16.6,0.05,-0.06
210023,GATESVILLE 4 1,210310,GATESVILLE 8 1,1,Closed,Line,NO,-20.4,-3.0,20.7,247.9,8.3,0.02,-1.87
150086,PALO PINTO 1 1,150061,GRAFORD 2 1,1,Closed,Line,NO,-19.4,6.9,20.6,255.6,8.3,0.04,-1.71
240184,GOODFELLOW AFB 10 1,240188,GOODFELLOW AFB 13 1,1,Closed,Line,NO,19.8,-6.0,20.6,260.4,7.9,0.01,-1.35
110880,PEARLAND 11 2,110907,BELLAIRE 22 1,1,Closed,Line,NO,-7.6,-19.2,20.6,135.8,15.2,0.18,-0.31
220128,BIG SPRING 8 1,220131,BIG SPRING 8 4,1,Closed,Transformer,YES,19.3,7.3,20.6,217.5,9.5,0.00,0.23
110506,TOMBALL 8 1,110522,TOMBALL 16 1,1,Closed,Line,NO,10.8,-17.5,20.6,108.7,18.9,0.05,-0.03
140153,AUSTIN 46 1,140126,AUSTIN 33 1,1,Closed,Line,NO,10.3,-17.8,20.6,119.2,17.3,0.03,-0.02
120074,KENDALIA 1 1,120084,BOERNE 2 1,1,Closed,Line,NO,-20.0,4.5,20.5,311.9,6.8,0.05,-2.46
240159,DYESS AFB 4 1,240235,ABILENE 7 2,1,Closed,Line,NO,-19.7,5.7,20.5,268.0,7.8,0.01,-1.29
160029,ALICE 2 1,160032,BANQUETE 1 1,1,Closed,Line,NO,-20.3,3.3,20.5,245.0,8.7,0.05,-3.26
250007,MURCHISON 1 1,250317,ATHENS 3 1,1,Closed,Line,NO,20.4,-2.1,20.5,259.1,7.9,0.01,-1.84
170313,FARMERSVILLE 3 1,170310,FARMERSVILLE 1 2,1,Closed,Line,NO,-20.5,0.8,20.5,107.2,19.2,0.05,-0.76
140156,MANOR 1 2,140368,MANOR 8 1,1,Closed,Line,NO,-20.5,-1.8,20.5,124.8,16.5,0.06,-0.08
130208,DESOTO 6 1,130246,LANCASTER 20 1,1,Closed,Line,NO,-17.0,-11.5,20.5,169.5,12.1,0.12,-0.12
110181,CYPRESS 1 1,110278,CYPRESS 28 1,1,Closed,Line,NO,13.5,15.5,20.5,130.3,15.7,0.01,-0.01
260134,LILLIAN 4 2,260133,LILLIAN 4 1,1,Closed,Transformer,YES,-20.0,-4.6,20.5,73.8,27.9,0.01,0.24
120001,KNIPPA 1 1,120511,KNIPPA 4 1,1,Closed,Line,NO,18.4,-8.9,20.5,271.8,7.5,0.01,-0.81
170363,GARLAND 41 1,170365,GARLAND 43 1,1,Closed,Line,NO,0.5,-20.5,20.5,96.2,21.3,0.01,-0.00
210032,BERTRAM 3 1,210054,BRIGGS 1 1,1,Closed,Line,NO,-20.2,-3.3,20.5,270.7,7.6,0.02,-3.35
270019,FLATONIA 2 1,270060,WAELDER 3 1,1,Closed,Line,NO,-19.6,-5.8,20.5,217.5,9.4,0.02,-6.13
170070,POWDERLY 1 1,170080,SUMNER 2 1,1,Closed,Line,NO,19.2,-7.2,20.5,281.5,7.3,0.03,-2.37
250289,FAIRFIELD 4 1,250111,FAIRFIELD 2 1,1,Closed,Line,NO,-20.5,0.3,20.5,272.7,7.5,0.01,-0.79
230084,COLLEGE STATION 1 1,230223,BRYAN 9 1,1,Closed,Line,NO,-18.5,-8.7,20.5,247.3,8.3,0.02,-1.64
111143,ROSHARON 5 1,110719,ROSHARON 1 1,1,Closed,Line,NO,13.1,15.7,20.4,271.1,8.0,0.02,-1.74
110572,SWEENY 3 1,110569,CEDAR LANE 3 2,1,Closed,Line,NO,-20.3,2.3,20.4,119.6,17.2,0.11,0.06
110544,WEBSTER 8 1,110554,WEBSTER 9 2,1,Closed,Line,NO,-20.3,-2.1,20.4,119.9,17.0,0.02,-0.09
111037,CYPRESS 45 3,111047,CYPRESS 52 1,1,Closed,Line,NO,20.3,-1.9,20.4,132.3,15.4,0.02,-0.06
150227,HALTOM CITY 5 2,260087,HURST 3 1,1,Closed,Line,NO,3.7,20.0,20.4,121.7,16.8,0.05,-0.01
210178,FLORENCE 1 1,210191,KILLEEN 7 1,1,Closed,Line,NO,-18.7,8.0,20.4,116.4,17.8,0.13,-0.46
260063,ARLINGTON 2 2,260075,ARLINGTON 7 1,1,Closed,Line,NO,14.2,14.6,20.4,91.3,22.3,0.02,-0.02
210243,GEORGETOWN 8 2,210241,GEORGETOWN 7 1,1,Closed,Line,NO,18.2,-9.2,20.4,128.2,15.9,0.04,-0.01
110335,BELLAIRE 17 2,110313,BELLAIRE 1 1,1,Closed,Line,NO,-15.6,-13.0,20.3,150.6,13.5,0.01,0.01
270108,MC QUEENEY 2 1,270120,LA VERNIA 4 1,1,Closed,Line,NO,-15.7,-12.9,20.3,89.9,22.8,0.14,0.15
170142,AUBREY 2 1,170144,AUBREY 3 1,1,Closed,Line,NO,16.6,-11.7,20.3,98.4,20.6,0.06,-0.06
140368,MANOR 8 1,140191,PFLUGERVILLE 6 1,1,Closed,Line,NO,-19.9,4.2,20.3,114.9,17.7,0.06,0.02
230093,ANDERSON 1 1,230109,NORTH ZULCH 3 1,1,Closed,Line,NO,-6.3,-19.3,20.3,272.0,7.5,0.01,-15.55
