Bus
Number,Substation Latitude,Substation Longitude,Area Num,Sub Name,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Load MW,Load Mvar,Gen MW,Sub Num,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Zone Num
220056,32.0827000,-102.1870000,1,MIDLAND 5,MIDLAND 5 1,Far West,138.00,1.03408,142.702,22.38,0.71,0.20,,3637,,,0.00,0.00,1
220057,32.0876000,-101.5270000,1,FORSAN 1,FORSAN 1 1,Far West,138.00,1.04055,143.595,29.34,0.49,0.12,,3638,,,0.00,0.00,1
220058,32.3621000,-101.2630000,1,COAHOMA 3,COAHOMA 3 1,Far West,138.00,1.03587,142.950,26.40,0.61,0.19,,3639,,,0.00,0.00,1
220059,32.5212000,-101.4470000,1,COAHOMA 4,COAHOMA 4 1,Far West,138.00,1.03170,142.374,26.35,2.86,0.45,,3640,,,0.00,0.00,1
220060,32.5043000,-102.0200000,1,TARZAN 1,TARZAN 1 1,Far West,138.00,1.03134,142.325,23.15,30.30,1.05,,3641,,,0.00,0.00,1
220061,32.7335000,-101.9610000,1,LAMESA 1,LAMESA 1 1,Far West,138.00,1.03411,142.708,24.38,82.10,25.80,,3642,,2.14,0.00,0.00,1
220062,32.1804000,-101.8430000,1,STANTON 2,STANTON 2 1,Far West,138.00,1.03200,142.416,26.39,29.10,9.10,,3643,,,0.00,0.00,1
220063,32.6463000,-101.8090000,1,ACKERLY 1,ACKERLY 1 1,Far West,138.00,1.03031,142.183,24.31,85.00,37.35,,3644,,,0.00,0.00,1
220064,31.9546000,-101.4420000,1,FORSAN 2,FORSAN 2 1,Far West,138.00,1.03929,143.422,28.64,5.40,1.20,,3645,,,0.00,0.00,1
220065,32.5972000,-101.0790000,3,IRA 4,IRA 4 1,West,138.00,1.03931,143.425,25.51,,,,3646,,,0.00,0.00,1
220066,31.6446000,-101.4490000,1,GARDEN CITY 1,GARDEN CITY 1 1,Far West,138.00,1.04411,144.088,28.89,0.56,0.12,,3647,,,0.00,0.00,1
220067,32.3220000,-102.5390000,1,ANDREWS 1,ANDREWS 1 1,Far West,138.00,1.02547,141.515,26.65,67.64,21.98,,3648,,,0.00,0.00,1
220068,31.5509000,-102.9100000,1,MONAHANS 1,MONAHANS 1 1,Far West,138.00,1.03475,142.796,24.01,37.01,2.03,,3649,,10.49,0.00,0.00,1
111064,30.0438000,-95.3535000,7,SPRING 30,SPRING 30 4,Coast,1.000,0.99585,0.996,-24.99,,,,752,,,0.00,0.00,1
220070,31.8234000,-103.1300000,1,KERMIT 1,KERMIT 1 1,Far West,138.00,1.03514,142.849,38.18,21.80,5.70,,3651,,,0.00,0.00,1
220071,31.4599000,-103.2830000,1,BARSTOW 1,BARSTOW 1 1,Far West,138.00,1.04309,143.947,42.38,5.00,1.28,,3652,,,0.00,0.00,1
220072,31.4119000,-102.3780000,1,CRANE 1,CRANE 1 1,Far West,138.00,1.03677,143.074,37.37,17.70,4.80,,3653,,,0.00,0.00,1
180115,26.5576000,-99.1642000,4,FALCON HEIGHTS 1,FALCON HEIGHTS 1 3,South,13.80,1.04004,14.353,28.96,,,0.00,2986,0.00,,0.00,0.00,1
220074,31.3703000,-102.0150000,1,MIDKIFF 3,MIDKIFF 3 1,Far West,138.00,1.03461,142.776,36.32,,,,3655,,,0.00,0.00,1
220075,31.1658000,-101.8270000,1,RANKIN 1,RANKIN 1 1,Far West,138.00,1.02784,141.842,31.99,10.80,3.61,,3656,,,0.00,0.00,1
220076,32.2834000,-102.8670000,1,ANDREWS 2,ANDREWS 2 1,Far West,138.00,1.02890,141.988,31.62,,,,3657,,,0.00,0.00,1
130188,32.8335000,-96.6653000,5,MESQUITE 27,MESQUITE 27 1,North Central,69.00,1.02951,71.036,-30.85,5.40,1.65,,1423,,,0.00,0.00,1
220078,31.3495000,-103.0330000,1,GRANDFALLS 1,GRANDFALLS 1 1,Far West,138.00,1.04471,144.170,42.70,3.46,0.53,,3659,,,0.00,0.00,1
220079,31.8522000,-102.3970000,1,ODESSA 4,ODESSA 4 1,Far West,138.00,1.02691,141.713,25.44,18.90,6.00,,3660,,,0.00,0.00,1
220080,31.8599000,-102.3460000,1,ODESSA 5,ODESSA 5 1,Far West,138.00,1.02665,141.678,26.52,26.30,9.20,,3661,,,0.00,0.00,1
180113,26.5576000,-99.1642000,4,FALCON HEIGHTS 1,FALCON HEIGHTS 1 1,South,138.00,1.04007,143.530,28.82,,,,2986,,,0.00,0.00,1
220082,31.8907000,-102.2960000,1,ODESSA 7,ODESSA 7 1,Far West,138.00,1.03281,142.528,29.08,29.30,9.20,,3663,,,0.00,0.00,1
220083,31.8910000,-102.3670000,1,ODESSA 8,ODESSA 8 1,Far West,138.00,1.03388,142.675,25.70,28.60,9.60,,3664,,,0.00,0.00,1
220084,31.9787000,-102.3260000,1,GARDENDALE 3,GARDENDALE 3 1,Far West,138.00,1.02971,142.100,23.75,6.80,1.13,,3665,,,0.00,0.00,1
220085,31.9241000,-102.4050000,1,ODESSA 9,ODESSA 9 1,Far West,138.00,1.03507,142.839,25.42,20.60,4.90,,3666,,,0.00,0.00,1
220086,31.7627000,-102.3620000,1,ODESSA 10,ODESSA 10 1,Far West,138.00,1.02868,141.957,27.25,2.86,0.83,,3667,,,0.00,0.00,1
220087,31.8602000,-102.3960000,1,ODESSA 11,ODESSA 11 1,Far West,138.00,1.02680,141.698,25.51,31.10,6.80,,3668,,,0.00,0.00,1
220088,31.8382000,-102.3620000,1,ODESSA 12,ODESSA 12 1,Far West,138.00,1.02516,141.472,27.04,186.90,46.80,,3669,,,0.00,0.00,1
220089,31.9055000,-102.2560000,1,ODESSA 13,ODESSA 13 1,Far West,138.00,1.03378,142.662,28.98,22.60,7.90,,3670,,25.19,0.00,0.00,1
220090,31.9003000,-102.3850000,1,ODESSA 14,ODESSA 14 1,Far West,138.00,1.03787,143.226,25.63,15.90,3.80,,3671,,129.26,0.00,0.00,1
220091,31.9413000,-102.1810000,1,MIDLAND 6,MIDLAND 6 1,Far West,138.00,1.03442,142.750,25.30,12.90,2.49,,3672,,,0.00,0.00,1
220092,31.9693000,-102.1330000,1,MIDLAND 7,MIDLAND 7 1,Far West,138.00,1.03155,142.353,21.96,11.30,3.24,,3673,,,0.00,0.00,1
180112,27.5667000,-99.5089000,4,LAREDO 31,LAREDO 31 3,South,18.00,1.03621,18.652,20.30,,,0.00,2985,0.00,,0.00,0.00,1
220094,32.0314000,-102.2740000,1,GARDENDALE 4,GARDENDALE 4 1,Far West,138.00,1.02703,141.731,22.95,82.08,29.65,,3675,,,0.00,0.00,1
220095,32.0346000,-102.1880000,1,MIDLAND 9,MIDLAND 9 1,Far West,138.00,1.03353,142.628,22.30,3.89,0.90,,3676,,,0.00,0.00,1
220096,32.0387000,-102.1310000,1,MIDLAND 10,MIDLAND 10 1,Far West,138.00,1.03181,142.390,23.61,25.50,4.16,,3677,,,0.00,0.00,1
130187,32.8352000,-96.6817000,5,MESQUITE 26,MESQUITE 26 1,North Central,69.00,1.03048,71.103,-30.96,7.10,0.60,,1422,,,0.00,0.00,1
220098,32.0115000,-102.1280000,1,MIDLAND 12,MIDLAND 12 1,Far West,138.00,1.03256,142.493,25.41,19.30,4.16,,3679,,,0.00,0.00,1
220099,31.9905000,-102.1420000,1,MIDLAND 13,MIDLAND 13 1,Far West,345.00,1.03787,358.066,31.10,,,,3680,,,0.00,0.00,1
220100,31.9905000,-102.1420000,1,MIDLAND 13,MIDLAND 13 2,Far West,138.00,1.03211,142.431,26.21,122.40,51.41,,3680,,,0.00,0.00,1
111063,30.0438000,-95.3535000,7,SPRING 30,SPRING 30 3,Coast,13.80,0.99585,13.743,-24.99,,,,752,,,0.00,0.00,1
220102,32.0401000,-102.0850000,1,MIDLAND 15,MIDLAND 15 1,Far West,138.00,1.03015,142.161,22.94,17.20,5.30,,3682,,,0.00,0.00,1
220103,32.0165000,-102.0660000,1,MIDLAND 16,MIDLAND 16 1,Far West,138.00,1.02968,142.096,22.46,18.00,3.98,,3683,,,0.00,0.00,1
220104,32.0354000,-101.9910000,1,MIDLAND 17,MIDLAND 17 1,Far West,138.00,1.03007,142.150,22.80,9.80,2.34,,3684,,,0.00,0.00,1
110531,29.6579000,-95.0867000,7,LA PORTE 1,LA PORTE 1 1,Coast,69.00,1.01838,70.268,-27.50,24.90,2.94,,366,,,0.00,0.00,1
220106,31.9376000,-102.0560000,1,MIDLAND 19,MIDLAND 19 1,Far West,138.00,1.03132,142.323,21.89,13.30,1.80,,3686,,,0.00,0.00,1
220107,32.0048000,-101.9310000,1,MIDLAND 20,MIDLAND 20 1,Far West,138.00,1.03108,142.289,23.86,5.70,2.03,,3687,,,0.00,0.00,1
220108,31.9229000,-102.1930000,1,MIDLAND 21,MIDLAND 21 1,Far West,138.00,1.03436,142.742,25.30,19.20,8.33,,3688,,,0.00,0.00,1
180110,27.5667000,-99.5089000,4,LAREDO 31,LAREDO 31 1,South,138.00,1.03621,142.997,20.30,8.60,2.79,,2985,,,0.00,0.00,1
220110,32.0014000,-102.0640000,1,MIDLAND 23,MIDLAND 23 1,Far West,138.00,1.02968,142.096,22.33,146.90,38.39,,3690,,,0.00,0.00,1
220111,32.2489000,-101.4500000,1,BIG SPRING 4,BIG SPRING 4 1,Far West,138.00,1.03117,142.301,26.64,21.40,2.86,,3691,,,0.00,0.00,1
220112,32.2248000,-101.4890000,1,BIG SPRING 5,BIG SPRING 5 1,Far West,138.00,1.02883,141.978,26.53,79.10,25.55,,3692,,,0.00,0.00,1
220113,32.2576000,-101.4770000,1,BIG SPRING 6,BIG SPRING 6 1,Far West,138.00,1.02858,141.944,26.65,17.00,3.76,,3693,,,0.00,0.00,1
220114,32.2788000,-101.3540000,1,BIG SPRING 7,BIG SPRING 7 1,Far West,138.00,1.03205,142.423,26.68,6.80,2.49,,3694,,,0.00,0.00,1
220115,31.8569000,-102.4880000,1,ODESSA 15,ODESSA 15 1,Far West,138.00,1.03089,142.263,25.12,12.20,4.25,,3695,,,0.00,0.00,1
220116,31.8495000,-102.4820000,1,ODESSA 16,ODESSA 16 1,Far West,138.00,1.03058,142.220,25.11,15.30,2.56,,3696,,,0.00,0.00,1
130186,32.8438000,-96.6545000,5,MESQUITE 25,MESQUITE 25 1,North Central,69.00,1.03733,71.576,-30.95,6.10,1.28,,1421,,,0.00,0.00,1
220118,31.9816000,-102.6180000,1,GOLDSMITH 3,GOLDSMITH 3 1,Far West,138.00,1.03450,142.761,25.25,1.24,0.15,,3698,,,0.00,0.00,1
220119,31.5839000,-102.9633000,1,WICKETT 1,WICKETT 1 1,Far West,345.00,1.03955,358.646,38.63,,,,3699,,-50.34,0.00,0.00,1
220120,31.5839000,-102.9633000,1,WICKETT 1,WICKETT 1 2,Far West,138.00,1.04115,143.679,41.53,,,,3699,,,0.00,0.00,1
220121,31.5839000,-102.9633000,1,WICKETT 1,WICKETT 1 3,Far West,18.00,1.03952,18.711,39.17,,,,3699,,,0.00,0.00,1
220122,31.5839000,-102.9633000,1,WICKETT 1,WICKETT 1 4,Far West,1.000,1.03952,1.040,39.17,,,,3699,,,0.00,0.00,1
180109,28.8296000,-100.5522000,4,QUEMADO 5,QUEMADO 5 3,South,13.80,1.04744,14.455,15.99,,,,2984,,,0.00,0.00,1
180108,28.8296000,-100.5522000,4,QUEMADO 5,QUEMADO 5 2,South,13.80,1.04744,14.455,15.99,,,,2984,,,0.00,0.00,1
130185,32.8462000,-96.6713000,5,MESQUITE 24,MESQUITE 24 1,North Central,69.00,1.03305,71.280,-31.04,2.79,0.98,,1420,,,0.00,0.00,1
111062,30.0438000,-95.3535000,7,SPRING 30,SPRING 30 2,Coast,69.00,0.97892,67.545,-27.81,35.10,11.90,,752,,,0.00,0.00,1
180107,28.8296000,-100.5522000,4,QUEMADO 5,QUEMADO 5 1,South,138.00,1.04744,144.547,15.99,,,,2984,,,0.00,0.00,1
220128,32.2732000,-101.4224000,1,BIG SPRING 8,BIG SPRING 8 1,Far West,345.00,1.04376,360.096,29.12,,,,3700,,,0.00,0.00,1
180106,26.3813000,-98.8815000,4,ROMA 7,ROMA 7 1,South,138.00,1.04189,143.781,29.97,8.00,1.65,,2983,,7.07,0.00,0.00,1
220130,32.2732000,-101.4224000,1,BIG SPRING 8,BIG SPRING 8 3,Far West,13.80,1.03944,14.344,28.52,,,,3700,,,0.00,0.00,1
220131,32.2732000,-101.4224000,1,BIG SPRING 8,BIG SPRING 8 4,Far West,1.000,1.03944,1.039,28.52,,,,3700,,,0.00,0.00,1
130184,32.8454000,-96.6948000,5,MESQUITE 23,MESQUITE 23 1,North Central,69.00,1.02974,71.052,-32.14,5.70,1.50,,1419,,,0.00,0.00,1
180105,26.4059000,-98.9709000,4,ROMA 6,ROMA 6 1,South,138.00,1.03885,143.361,29.74,92.00,14.50,,2982,,,0.00,0.00,1
180104,26.3759000,-98.8105000,4,GRULLA 1,GRULLA 1 1,South,138.00,1.04290,143.921,31.60,13.90,2.56,,2981,,,0.00,0.00,1
220135,32.2076000,-101.3883000,1,BIG SPRING 9,BIG SPRING 9 1,Far West,138.00,1.02684,141.704,27.11,76.10,54.80,,3701,,,0.00,0.00,1
220136,32.2076000,-101.3883000,1,BIG SPRING 9,BIG SPRING 9 2,Far West,13.80,1.02684,14.170,27.11,,,0.00,3701,0.00,,0.00,0.00,1
220137,30.8848000,-101.9208000,1,IRAAN 2,IRAAN 2 1,Far West,138.00,1.02336,141.223,36.92,,,,3702,,,0.00,0.00,1
220138,30.8848000,-101.9208000,1,IRAAN 2,IRAAN 2 2,Far West,13.80,1.02336,14.122,36.92,,,,3702,,,0.00,0.00,1
220139,30.8848000,-101.9208000,1,IRAAN 2,IRAAN 2 3,Far West,13.80,1.02336,14.122,36.92,,,,3702,,,0.00,0.00,1
220140,30.8848000,-101.9208000,1,IRAAN 2,IRAAN 2 4,Far West,1.000,1.02336,1.023,36.92,,,,3702,,,0.00,0.00,1
220141,31.8403000,-102.3264000,1,ODESSA 18,ODESSA 18 1,Far West,345.00,1.04000,358.800,33.29,77.00,53.10,,3703,,9.64,0.00,0.00,1
130183,32.8240000,-96.6870000,5,MESQUITE 22,MESQUITE 22 1,North Central,69.00,1.02843,70.961,-30.95,4.60,0.98,,1418,,,0.00,0.00,1
111061,30.0438000,-95.3535000,7,SPRING 30,SPRING 30 1,Coast,138.00,1.00448,138.619,-23.69,,,,752,,,0.00,0.00,1
110530,30.0273000,-95.4983000,7,TOMBALL 21,TOMBALL 21 1,Coast,69.00,0.99161,68.421,-26.04,14.90,5.10,,365,,,0.00,0.00,1
110265,29.8789000,-95.6331000,7,KATY 58,KATY 58 1,Coast,69.00,1.02274,70.569,-24.98,7.40,0.22,,165,,,0.00,0.00,1
180103,26.4625000,-98.8562000,4,ROMA 5,ROMA 5 1,South,138.00,1.04376,144.038,31.10,0.19,0.04,,2980,,,0.00,0.00,1
180102,26.7816000,-98.5235000,4,SAN ISIDRO 2,SAN ISIDRO 2 1,South,138.00,1.05140,145.093,30.47,1.22,0.22,,2979,,,0.00,0.00,1
220148,31.2092000,-102.2417000,1,MC CAMEY 2,MC CAMEY 2 1,Far West,138.00,1.03700,143.106,38.64,99.80,21.30,,3704,,,0.00,0.00,1
130182,32.8254000,-96.6615000,5,MESQUITE 21,MESQUITE 21 1,North Central,69.00,1.02858,70.972,-30.69,3.89,1.35,,1417,,,0.00,0.00,1
220150,30.9315000,-102.2014000,1,IRAAN 3,IRAAN 3 1,Far West,138.00,1.03087,142.261,37.51,147.70,48.70,,3705,,,0.00,0.00,1
180101,26.4986000,-99.0052000,4,ROMA 4,ROMA 4 1,South,138.00,1.04302,143.936,30.12,1.10,0.30,,2978,,,0.00,0.00,1
220152,30.9515000,-102.4141000,1,IMPERIAL 1,IMPERIAL 1 1,Far West,138.00,1.03508,142.841,40.31,,,,3706,,,0.00,0.00,1
180100,26.7386000,-98.6551000,4,RIO GRANDE CITY 4,RIO GRANDE CITY 4 1,South,138.00,1.05013,144.917,30.74,0.14,0.03,,2977,,,0.00,0.00,1
130181,32.8197000,-96.6711000,5,MESQUITE 20,MESQUITE 20 1,North Central,69.00,1.03000,71.070,-30.34,17.44,5.14,,1416,,,0.00,0.00,1
220155,30.9514000,-102.4141000,1,IMPERIAL 2,IMPERIAL 2 2,Far West,138.00,1.03493,142.821,40.24,,,,3707,,,0.00,0.00,1
111060,30.0089000,-95.4139000,7,SPRING 29,SPRING 29 1,Coast,69.00,0.99528,68.674,-26.44,19.30,8.49,,751,,,0.00,0.00,1
180099,26.5958000,-98.9587000,4,ROMA 3,ROMA 3 1,South,138.00,1.04782,144.600,30.67,0.38,0.05,,2976,,,0.00,0.00,1
220158,30.9178000,-102.0867000,1,IRAAN 4,IRAAN 4 2,Far West,138.00,1.03278,142.524,37.06,,,,3708,,,0.00,0.00,1
180098,26.7355000,-98.9686000,4,LOPENO 2,LOPENO 2 1,South,138.00,1.04682,144.461,30.26,0.38,0.10,,2975,,,0.00,0.00,1
220160,31.8414000,-102.3150000,1,ODESSA 19,ODESSA 19 1,Far West,345.00,1.03969,358.692,33.15,,,,3709,,,0.00,0.00,1
130180,32.8303000,-96.6298000,5,MESQUITE 19,MESQUITE 19 1,North Central,69.00,1.03259,71.249,-31.17,3.98,0.83,,1415,,,0.00,0.00,1
180097,26.3859000,-98.9443000,4,ROMA 2,ROMA 2 1,South,138.00,1.04082,143.633,30.35,2.03,0.68,,2974,,,0.00,0.00,1
180096,26.4394000,-98.7240000,4,RIO GRANDE CITY 3,RIO GRANDE CITY 3 1,South,138.00,1.04206,143.804,29.35,4.33,1.20,,2973,,,0.00,0.00,1
130179,32.8259000,-96.6516000,5,MESQUITE 18,MESQUITE 18 1,North Central,69.00,1.02973,71.051,-30.88,4.42,0.98,,1414,,,0.00,0.00,1
111059,30.0491000,-95.4097000,7,SPRING 28,SPRING 28 1,Coast,69.00,0.99645,68.755,-26.26,12.80,3.46,,750,,,0.00,0.00,1
110529,30.0610000,-95.6072000,7,TOMBALL 20,TOMBALL 20 2,Coast,69.00,1.00671,69.463,-23.35,21.20,4.80,,364,,,0.00,0.00,1
180095,26.5994000,-98.7240000,4,RIO GRANDE CITY 2,RIO GRANDE CITY 2 1,South,138.00,1.04563,144.297,32.09,0.81,0.22,,2972,,,0.00,0.00,1
220168,32.0391000,-101.2200000,1,FORSAN 3,FORSAN 3 1,Far West,138.00,1.03848,143.310,27.04,61.90,6.20,,3710,,,0.00,0.00,1
180094,26.5471000,-99.1018000,4,SALINENO 1,SALINENO 1 1,South,138.00,1.04042,143.577,29.47,1.88,0.45,,2971,,,0.00,0.00,1
220170,31.9915000,-101.3026000,1,FORSAN 4,FORSAN 4 1,Far West,138.00,1.04002,143.522,27.99,,,,3711,,,0.00,0.00,1
130178,32.8317000,-96.6972000,5,MESQUITE 17,MESQUITE 17 1,North Central,69.00,1.02658,70.834,-31.82,7.40,1.73,,1413,,,0.00,0.00,1
220172,32.2353000,-101.8367000,1,LENORAH 1,LENORAH 1 1,Far West,345.00,1.04115,359.197,29.48,,,,3712,,,0.00,0.00,1
180093,26.6976000,-98.8230000,4,RIO GRANDE CITY 1,RIO GRANDE CITY 1 1,South,138.00,1.04861,144.708,31.02,0.95,0.08,,2970,,,0.00,0.00,1
180092,26.5027000,-98.9264000,4,ROMA 1,ROMA 1 1,South,138.00,1.04475,144.176,30.59,1.88,0.22,,2969,,,0.00,0.00,1
220175,32.2404000,-101.4736000,1,BIG SPRING 10,BIG SPRING 10 1,Far West,138.00,1.03022,142.171,26.71,,,,3713,,0.00,0.00,0.00,1
130177,32.8564000,-96.7074000,5,GARLAND 2,GARLAND 2 1,North Central,69.00,1.03137,71.164,-32.51,6.50,0.45,,1412,,,0.00,0.00,1
111058,30.0203000,-95.4398000,7,SPRING 27,SPRING 27 2,Coast,69.00,0.99498,68.653,-26.20,46.90,13.40,,749,,,0.00,0.00,1
180091,27.7034000,-99.7391000,4,LAREDO 30,LAREDO 30 1,South,138.00,1.04503,144.214,20.74,2.71,0.83,,2968,,,0.00,0.00,1
220179,32.1408000,-101.3986000,1,FORSAN 5,FORSAN 5 1,Far West,345.00,1.04294,359.815,29.08,,,,3715,,,0.00,0.00,1
220180,32.1408000,-101.3986000,1,FORSAN 5,FORSAN 5 2,Far West,138.00,1.03729,143.146,28.48,,,,3715,,,0.00,0.00,1
180090,27.6800000,-99.2801000,4,LAREDO 29,LAREDO 29 1,South,138.00,1.04053,143.593,21.57,0.02,0.01,,2967,,,0.00,0.00,1
130176,32.8075000,-96.6612000,5,MESQUITE 16,MESQUITE 16 2,North Central,69.00,1.03109,71.145,-30.11,10.76,2.63,,1411,,,0.00,0.00,1
180089,27.7372000,-99.5531000,4,LAREDO 28,LAREDO 28 1,South,138.00,1.04482,144.185,20.91,4.25,0.68,,2966,,,0.00,0.00,1
220184,31.9362000,-101.2983000,1,FORSAN 7,FORSAN 7 1,Far West,345.00,1.04277,359.754,28.52,,,,3717,,0.00,0.00,0.00,1
180088,28.8294000,-100.2650000,4,EAGLE PASS 5,EAGLE PASS 5 1,South,138.00,1.04969,144.857,16.11,0.26,0.05,,2965,,,0.00,0.00,1
130175,32.8075000,-96.6612000,5,MESQUITE 16,MESQUITE 16 1,North Central,138.00,1.02351,141.244,-27.48,,,,1411,,,0.00,0.00,1
111057,30.0203000,-95.4398000,7,SPRING 27,SPRING 27 1,Coast,138.00,1.00047,138.065,-24.72,,,,749,,,0.00,0.00,1
220188,32.1218000,-101.3853000,1,FORSAN 8,FORSAN 8 2,Far West,13.80,1.03435,14.274,28.24,,,0.00,3718,0.00,,0.00,0.00,1
110528,30.0610000,-95.6072000,7,TOMBALL 20,TOMBALL 20 1,Coast,138.00,1.00515,138.711,-20.75,,,,364,,,0.00,0.00,1
220190,31.9950000,-102.8283000,1,GOLDSMITH 4,GOLDSMITH 4 2,Far West,138.00,1.01953,140.696,33.90,141.50,83.20,,3719,,,0.00,0.00,1
110264,29.8853000,-95.5944000,7,CYPRESS 24,CYPRESS 24 1,Coast,69.00,1.02653,70.831,-25.29,4.60,0.90,,164,,,0.00,0.00,1
110132,29.3173000,-96.0917000,7,WHARTON 2,WHARTON 2 1,Coast,138.00,1.02084,140.876,-11.42,100.50,9.37,,44,,,0.00,0.00,1
110066,29.3429000,-95.9799000,7,KENDLETON 1,KENDLETON 1 2,Coast,24.00,1.02309,24.554,-12.11,,,,17,,,0.00,0.00,1
110033,28.8052000,-95.6462000,7,CEDAR LANE 1,CEDAR LANE 1 1,Coast,138.00,1.01648,140.275,-10.44,7.50,1.80,,9,,,0.00,0.00,1
180087,27.5029000,-99.1094000,4,MIRANDO CITY 5,MIRANDO CITY 5 1,South,138.00,1.04280,143.906,23.85,0.19,0.04,,2964,,,0.00,0.00,1
220198,32.0692000,-102.5856000,1,GOLDSMITH 5,GOLDSMITH 5 2,Far West,13.80,1.03961,14.347,26.53,,,0.00,3721,0.00,,0.00,0.00,1
180086,28.4523000,-100.3400000,4,EL INDIO 3,EL INDIO 3 1,South,138.00,1.04766,144.577,15.61,0.51,0.13,,2963,,,0.00,0.00,1
130174,32.8267000,-96.6372000,5,MESQUITE 15,MESQUITE 15 1,North Central,69.00,1.03287,71.268,-30.74,6.30,1.80,,1410,,,0.00,0.00,1
180085,27.7009000,-98.8573000,4,OILTON 4,OILTON 4 1,South,138.00,1.04700,144.487,24.32,0.14,0.04,,2962,,,0.00,0.00,1
220202,30.9600000,-103.3500000,1,SARAGOSA 1,SARAGOSA 1 1,Far West,138.00,1.04488,144.193,43.89,,,,3723,,,0.00,0.00,1
180084,27.3178000,-99.3016000,4,SAN YGNACIO 1,SAN YGNACIO 1 1,South,138.00,1.03731,143.149,22.15,0.39,0.12,,2961,,,0.00,0.00,1
220204,30.9931000,-102.2708000,1,MC CAMEY 3,MC CAMEY 3 1,Far West,345.00,1.04091,359.114,37.56,,,,3724,,,0.00,0.00,1
130173,32.8330000,-96.6469000,5,MESQUITE 14,MESQUITE 14 1,North Central,69.00,1.03438,71.372,-30.84,7.30,2.18,,1409,,,0.00,0.00,1
111056,30.0638000,-95.4164000,7,SPRING 26,SPRING 26 2,Coast,69.00,0.99890,68.924,-26.01,22.70,4.25,,748,,,0.00,0.00,1
180083,27.3009000,-98.8569000,4,MIRANDO CITY 4,MIRANDO CITY 4 1,South,138.00,1.04485,144.189,26.76,0.07,0.01,,2960,,,0.00,0.00,1
180082,27.8357000,-98.8228000,4,FREER 4,FREER 4 1,South,138.00,1.04896,144.756,24.03,0.18,0.04,,2959,,,0.00,0.00,1
220210,31.7433000,-101.4934000,1,GARDEN CITY 3,GARDEN CITY 3 1,Far West,345.00,1.04354,360.022,29.65,,,,3726,,,0.00,0.00,1
220211,31.7433000,-101.4934000,1,GARDEN CITY 3,GARDEN CITY 3 2,Far West,138.00,1.04304,143.940,29.93,,,,3726,,,0.00,0.00,1
130172,32.8395000,-96.6693000,5,MESQUITE 13,MESQUITE 13 1,North Central,69.00,1.03291,71.271,-31.06,5.40,1.50,,1408,,,0.00,0.00,1
220213,31.7433000,-101.4934000,1,GARDEN CITY 3,GARDEN CITY 3 4,Far West,1.000,1.04341,1.043,29.71,,,,3726,,,0.00,0.00,1
180081,27.3782000,-98.9122000,4,MIRANDO CITY 3,MIRANDO CITY 3 1,South,138.00,1.04479,144.181,26.80,0.16,0.03,,2958,,,0.00,0.00,1
220215,31.7272000,-101.5820000,1,GARDEN CITY 4,GARDEN CITY 4 1,Far West,138.00,1.04300,143.934,30.19,6.90,0.98,,3727,,,0.00,0.00,1
180080,28.1817000,-100.0350000,4,CARRIZO SPRINGS 2,CARRIZO SPRINGS 2 1,South,138.00,1.04747,144.551,16.45,0.98,0.15,,2957,,,0.00,0.00,1
130171,32.8143000,-96.6382000,5,MESQUITE 12,MESQUITE 12 1,North Central,69.00,1.03186,71.198,-30.89,0.59,0.20,,1407,,,0.00,0.00,1
111055,30.0638000,-95.4164000,7,SPRING 26,SPRING 26 1,Coast,138.00,1.00125,138.173,-24.56,,,,748,,,0.00,0.00,1
220221,30.5756000,-102.5513000,1,FORT STOCKTON 4,FORT STOCKTON 4 1,Far West,138.00,1.03300,142.554,45.04,0.38,0.07,,3729,,,0.00,0.00,1
110527,30.0575000,-95.4999000,7,TOMBALL 19,TOMBALL 19 2,Coast,69.00,0.99987,68.991,-25.10,27.80,9.30,,363,,,0.00,0.00,1
180079,28.8332000,-100.1500000,3,EAGLE PASS 4,EAGLE PASS 4 1,West,138.00,1.04877,144.730,16.06,0.04,0.01,,2956,,,0.00,0.00,1
180078,28.2715000,-99.4430000,4,ARTESIA WELLS 2,ARTESIA WELLS 2 1,South,138.00,1.04387,144.054,14.78,0.01,0.00,,2955,,,0.00,0.00,1
130170,32.8181000,-96.6217000,5,MESQUITE 11,MESQUITE 11 1,North Central,69.00,1.03007,71.075,-30.26,5.60,1.95,,1406,,,0.00,0.00,1
180077,28.9387000,-100.4120000,4,QUEMADO 4,QUEMADO 4 1,South,138.00,1.05053,144.973,16.35,0.10,0.04,,2954,,,0.00,0.00,1
180076,28.9306000,-100.1230000,3,LA PRYOR 3,LA PRYOR 3 1,West,138.00,1.04630,144.389,16.43,0.16,0.05,,2953,,,0.00,0.00,1
220229,31.0010000,-102.2817000,1,MC CAMEY 5,MC CAMEY 5 1,Far West,138.00,1.03439,142.746,38.43,,,,3732,,,0.00,0.00,1
130169,32.8568000,-96.6841000,5,GARLAND 1,GARLAND 1 1,North Central,69.00,1.03483,71.403,-32.06,5.80,0.83,,1405,,,0.00,0.00,1
111054,29.9859000,-95.4194000,7,SPRING 25,SPRING 25 2,Coast,69.00,1.00121,69.083,-26.95,45.90,11.50,,747,,,0.00,0.00,1
